platform,policy,seed,world,length_m,range_scale,odom_scale,marker_height_m,fov_deg,sensor_range_m,odom_scale_sigma,ratio_threshold,final_along_m,final_lateral_m,final_rot_rad,markers_placed,path_length_m,mission_time_s,blind_fraction,mean_yaw_rate_dps,glance_fraction,scale_estimate,lead_time_median_s,lead_time_n,wall_time_s
drone,sweep,0,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.0682625155664952,0.36028614264514996,0.0029667216204015733,0,300.0,300.5,0.6477462437395659,11.975153963086068,nan,1.0,5.75,2,95.72850680351257
drone,sweep,2,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.2768221883214717,0.9979498042842995,0.004975027789118706,0,300.0,300.5,0.654424040066778,12.048187975616056,nan,1.0,7.0,3,94.75386476516724
drone,sweep,3,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,6.6908882491341295,4.89946777390204,0.016992667416452664,0,300.0,300.5,0.5058430717863105,12.26186615245642,nan,1.0,4.5,3,96.03100991249084
drone,sweep,4,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.9442154657637802,2.869475761302966,0.002112418835558197,0,300.0,300.5,0.667779632721202,11.813221749498595,nan,1.0,8.5,3,94.61662912368774
drone,sweep,5,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.3642085247439066,1.8488304768342674,0.010531589718984356,0,300.0,300.5,0.6861435726210351,11.808107549745172,nan,1.0,9.5,3,94.11471033096313
drone,sweep,6,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.066036843834464,4.544688114400846,0.01229645538588109,0,300.0,300.5,0.6894824707846411,12.168594819955544,nan,1.0,5.5,3,93.58582854270935
drone,sweep,7,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.12155393331037391,1.061582511876868,0.005878472353635447,0,300.0,300.5,0.5809682804674458,12.00831451564197,nan,1.0,9.0,3,92.58808851242065
drone,greedy,1,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,11.9580694778369,9.94478718649048,0.07962310541910342,0,300.0,300.5,0.5141903171953256,17.357656949078134,nan,1.0,6.25,4,138.07981848716736
drone,greedy,0,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,53.58617134768151,39.074433951612235,0.30512006912528794,0,300.0,300.5,0.5191986644407346,17.217095844898594,nan,1.0,27.0,3,140.37288117408752
drone,greedy,2,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,21.44035051716851,4.894528462279694,0.17029560003587124,0,300.0,300.5,0.6994991652754591,14.436184440580801,nan,1.0,4.75,4,134.51736068725586
drone,greedy,3,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,11.365627430994433,10.372681691910891,0.10259571107162821,0,300.0,300.5,0.5759599332220368,18.241064028641443,nan,1.0,5.25,4,134.47185492515564
drone,greedy,4,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,25.941351315977265,9.514241289042578,0.28342857347529726,0,300.0,300.5,0.7195325542570952,15.413483835658782,nan,1.0,6.0,4,135.21096348762512
drone,greedy,5,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,24.586202172872845,8.21057753817214,0.042737108712988095,0,300.0,300.5,0.7095158597662772,12.419190873399101,nan,1.0,4.0,3,140.70595932006836
drone,greedy,7,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,36.21268050068457,7.1390084899022535,0.058557706830044715,0,300.0,300.5,0.4290484140233723,23.748698086399557,nan,1.0,6.25,4,127.66034197807312
drone,greedy,6,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,15.838824806345048,13.060638443129024,0.23385949644870363,0,300.0,300.5,0.6010016694490818,11.882279837734318,nan,1.0,5.0,4,137.96759963035583
drone,greedy_forward,0,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.09191705381390057,0.6816472976876434,0.0014932369903923068,0,300.0,300.5,0.67779632721202,2.842941726085133,nan,1.0,6.75,4,138.3831272125244
drone,greedy_forward,1,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.6705559526146945,0.41158437140252363,0.010751060832469227,0,300.0,300.5,0.6360601001669449,4.587489277361333,nan,1.0,6.0,3,137.0100452899933
drone,greedy_forward,3,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,8.104213515999513,0.41065162761456436,0.017973344465002587,0,300.0,300.5,0.5843071786310517,4.4189720079477635,nan,1.0,5.0,5,134.5111744403839
drone,greedy_forward,2,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.6629803258700105,0.38805434629472685,0.010000088638038312,0,300.0,300.5,0.657762938230384,3.9603574046035925,nan,1.0,5.0,3,142.13653373718262
drone,greedy_forward,4,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.8281152471533613,0.4635205096668225,0.005233230392119215,0,300.0,300.5,0.7178631051752922,2.537979339398087,nan,1.0,4.5,3,133.53736567497253
drone,greedy_forward,5,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.4884755134292367,1.6663729033495769,0.004504214251164737,0,300.0,300.5,0.666110183639399,2.469190873399097,nan,1.0,5.0,4,136.52784609794617
drone,greedy_forward,6,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,4.564920914130712,0.8391316853582351,0.009604645108311676,0,300.0,300.5,0.662771285475793,2.8671846817412967,nan,1.0,5.0,4,134.63218712806702
drone,greedy_forward,7,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.06684292117929855,0.31217726131368995,0.005795594138453938,0,300.0,300.5,0.6393989983305509,1.9747784977763772,nan,1.0,7.5,3,133.56455850601196
drone,glance,0,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,5.339287261481055,1.1025236550061877,0.003137564126400573,0,300.0,300.5,0.6010016694490818,13.309454594440776,0.15,1.0,3.5,4,134.65549063682556
drone,glance,1,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,4.187221195660218,1.1554593236839317,0.009437822141528013,0,300.0,300.5,0.5409015025041736,13.382231243034376,0.15,1.0,8.5,4,135.70860934257507
drone,glance,2,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.3267186152459467,0.9121643599257134,0.007972167773076818,0,300.0,300.5,0.6143572621035058,11.861396386254917,0.13166666666666665,1.0,4.5,4,142.61636686325073
drone,glance,3,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,5.801339252520767,0.3009807369245505,0.01005674546582248,0,300.0,300.5,0.49248747913188645,10.919366546096368,0.12,1.0,4.0,5,135.28712964057922
drone,glance,4,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.554554102426771,1.1140733964875789,0.0022807037734031937,0,300.0,300.5,0.6444073455759599,11.737979339398086,0.13,1.0,3.0,3,136.24732375144958
drone,glance,5,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.5162999061282907,1.6318322780264358,0.00906401091883815,0,300.0,300.5,0.6260434056761269,10.969190873399096,0.12166666666666667,1.0,4.0,3,138.80813598632812
drone,glance,6,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,4.127348980044721,0.7976251871262419,0.007447055793197347,0,300.0,300.5,0.6110183639398998,10.867184681741298,0.12,1.0,5.0,3,134.52462577819824
drone,glance,7,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.011974672044041703,0.5685254602112013,0.0038683934875264436,0,300.0,300.5,0.5659432387312187,11.62572342401169,0.13,1.0,4.0,3,135.5270538330078
drone,oracle,0,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.18709232060006584,0.6342764982794585,0.0069982892657284605,0,300.0,300.5,0.6928213689482471,0.04294172608513328,nan,1.0,9.75,4,100.66572666168213
drone,oracle,1,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.5979445911876702,0.4722125342245619,0.003809195948443108,0,300.0,300.5,0.6527545909849749,0.13748927736133323,nan,1.0,7.5,4,100.16729593276978
drone,oracle,2,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.14835997255803646,0.8403233218187093,0.005168756848947764,0,300.0,300.5,0.669449081803005,0.16160833192903964,nan,1.0,5.25,4,103.51344084739685
drone,oracle,3,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,8.162189414996414,0.5290437621017879,0.02867783445438696,0,300.0,300.5,0.6060100166944908,1.4200398303214985,nan,1.0,5.0,4,100.72475576400757
drone,oracle,4,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.0116208975013468,0.24617167231397935,0.018653661801442973,0,300.0,300.5,0.7412353923205343,0.03797933939808665,nan,1.0,4.75,4,99.35755515098572
drone,oracle,5,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.8986271955865788,0.6936373890029114,0.02223965612180028,0,300.0,300.5,0.672787979966611,0.1691908733990975,nan,1.0,9.5,4,99.03207302093506
drone,oracle,6,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,4.566982315731622,0.9046561415793697,0.019440634050787824,0,300.0,300.5,0.66110183639399,0.06718468174129671,nan,1.0,4.5,2,98.09191823005676
drone,oracle,7,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.08455840288376781,0.27924669017214115,0.007242191463907297,0,300.0,300.5,0.6310517529215359,0.12477849777637735,nan,1.0,5.5,4,98.6426146030426
drone,forward,0,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,0.2736158905207231,1.4749417327854353,0.012146066090844936,0,300.0,300.5,0.5542570951585977,0.04294172608513328,nan,1.0,4.5,4,79.81838536262512
drone,forward,1,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,1.1708039354776258,1.3595181873301156,0.010953254969884927,0,300.0,300.5,0.48914858096828046,0.13748927736133323,nan,1.0,7.0,4,80.00107383728027
drone,forward,2,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,0.4022360287894019,1.1750956361072693,0.005170503618878799,0,300.0,300.5,0.6327212020033389,0.08660833192903966,nan,1.0,7.0,4,80.26716136932373
drone,forward,3,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,5.454454017762668,1.2992713795465258,0.021261274862455937,0,300.0,300.5,0.44908180300500833,0.12003983032149858,nan,1.0,-9.5,1,80.0342800617218
drone,forward,4,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,3.4107788469577476,1.1605722361975601,0.015347057978078735,0,300.0,300.5,0.662771285475793,0.03797933939808665,nan,1.0,7.75,4,79.63900566101074
drone,forward,5,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,3.3512452165450255,1.6322488610872883,0.0069313734861877595,0,300.0,300.5,0.6160267111853088,0.09419087339909749,nan,1.0,12.5,4,80.54362058639526
drone,forward,6,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,4.017198532012688,1.4144140607688065,0.009086617526886685,0,300.0,300.5,0.5843071786310517,0.06718468174129671,nan,1.0,4.5,2,78.84809112548828
drone,forward,7,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,0.3067449680999529,1.371422251814877,0.008114380615847778,0,300.0,300.5,0.5358931552587646,0.12477849777637735,nan,1.0,5.0,3,78.96760702133179
drone,greedy_forward,0,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,1.4200930021971605,1.426740009394168,0.009621309095871913,0,300.0,300.5,0.5125208681135225,3.3429417260851326,nan,1.0,7.5,4,99.62136125564575
drone,greedy_forward,1,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,0.8967034212366718,1.5420894749701932,0.009251262019688705,0,300.0,300.5,0.4607679465776294,5.837489277361333,nan,1.0,5.75,4,100.7523422241211
drone,greedy_forward,2,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,0.31799937006979306,0.6879836025654741,0.008883532419916925,0,300.0,300.5,0.5943238731218697,4.011608331929039,nan,1.0,4.5,3,101.96932029724121
drone,greedy_forward,3,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,5.536381697371299,1.4758011936705326,0.018654884516242712,0,300.0,300.5,0.4373956594323873,5.019235968500553,nan,1.0,4.75,4,98.55323696136475
drone,greedy_forward,4,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,5.201277628479144,1.2454133863927601,0.011503604202637414,0,300.0,300.5,0.6293823038397329,4.387979339398086,nan,1.0,5.0,3,101.78106808662415
drone,greedy_forward,5,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,2.9721732195629214,1.1318105444618027,0.010319137564683941,0,300.0,300.5,0.6410684474123539,3.6691908733990974,nan,1.0,4.5,2,102.954749584198
drone,greedy_forward,6,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,3.629391842026439,1.9159258222003248,0.014951175215897504,0,300.0,300.5,0.5592654424040067,6.042184681741297,nan,1.0,4.75,4,100.87462782859802
drone,greedy_forward,7,mixed,300.0,0.5,1.0,1.0,90.0,15.0,0.02,0.0028264114279125683,0.09416722224684466,1.285186043012341,0.008601634954334025,0,300.0,300.5,0.5158597662771286,2.224778497776377,nan,1.0,8.0,3,99.66887497901917
drone,forward,1,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,1.6098354748644443,0.5051934992623693,0.029591135079147676,0,300.0,300.5,0.66110183639399,0.13748927736133323,nan,1.0,5.0,3,127.0204746723175
drone,forward,0,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,0.2572028008260846,0.4397089498171466,0.0022102662193499633,0,300.0,300.5,0.7161936560934892,0.04294172608513328,nan,1.0,5.0,4,130.83838057518005
drone,forward,3,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,7.841267480966839,0.5524668627740803,0.011448937562263083,0,300.0,300.5,0.4707846410684474,0.12003983032149858,nan,1.0,1.5,3,134.18343687057495
drone,forward,2,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,0.46238246135992067,0.6679999853557506,0.01215224097541602,0,300.0,300.5,0.669449081803005,0.08660833192903966,nan,1.0,5.0,4,149.3982036113739
drone,forward,4,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,2.8455074244979612,0.309040455314771,0.01148659687366079,0,300.0,300.5,0.7061769616026711,0.03797933939808665,nan,1.0,4.75,4,125.50716590881348
drone,forward,5,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,2.9355440028199076,0.47266173296725644,0.006878348894993898,0,300.0,300.5,0.676126878130217,0.09419087339909749,nan,1.0,9.5,4,124.67669796943665
drone,forward,6,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,4.5721874390618975,0.8616740664725914,0.010910729571667688,0,300.0,300.5,0.676126878130217,0.06718468174129671,nan,1.0,4.5,2,126.16729617118835
drone,forward,7,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,0.04791459485661579,0.21765865093599504,0.012219808494043525,0,300.0,300.5,0.6343906510851419,0.12477849777637735,nan,1.0,7.0,3,121.15846514701843
drone,greedy_forward,0,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,0.20097484845692223,0.44026307952152116,0.00415172606346904,0,300.0,300.5,0.66110183639399,1.7929417260851335,nan,1.0,6.75,4,190.89978623390198
drone,greedy_forward,1,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,1.620350080277956,0.6386376482560268,0.007621861339388019,0,300.0,300.5,0.669449081803005,1.5366062652348258,nan,1.0,5.0,3,189.41238069534302
drone,greedy_forward,3,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,8.140392388855224,0.6368547532356221,0.012664987211961165,0,300.0,300.5,0.4774624373956594,1.2200398303214985,nan,1.0,2.25,4,196.25432872772217
drone,greedy_forward,2,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,0.25867138511692017,0.7291898523376287,0.010698893377430954,0,300.0,300.5,0.6527545909849749,2.4116083319290396,nan,1.0,5.0,3,225.69075107574463
drone,greedy_forward,4,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,2.8286272616518215,0.5652731452549808,0.025999754358907584,0,300.0,300.5,0.6978297161936561,1.9863828070858083,nan,1.0,4.5,4,187.61072492599487
drone,greedy_forward,5,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,3.585125190491386,1.0059797832365713,0.02219185424392843,0,300.0,300.5,0.657762938230384,2.3441908733990977,nan,1.0,5.0,4,192.04746794700623
drone,greedy_forward,6,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,4.632421698328108,0.605127953811351,0.009480788007653675,0,300.0,300.5,0.6494156928213689,2.3171846817412964,nan,1.0,5.0,4,188.54337239265442
drone,greedy_forward,7,mixed,300.0,2.0,1.0,1.0,90.0,60.0,0.02,0.0028264114279125683,0.059506549324754604,0.21282249408728834,0.00848442055490912,0,300.0,300.5,0.6210350584307178,1.0747784977763775,nan,1.0,7.0,3,181.64787578582764
drone,forward,0,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,0.0049357324453836015,0.4376536344272431,0.0024801737938998907,0,300.0,300.5,0.6961602671118531,0.04294172608513328,nan,1.0,8.75,4,98.14549851417542
drone,forward,1,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,1.001926336868641,0.40326618176301054,0.007183964584243207,0,300.0,300.5,0.6460767946577629,0.13748927736133323,nan,1.0,5.0,3,98.1593599319458
drone,forward,2,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,0.21216649852646513,0.5943423467151627,0.0039860967862898455,0,300.0,300.5,0.656093489148581,0.08660833192903966,nan,1.0,5.0,4,102.3133795261383
drone,forward,3,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,4.37429673169065,0.3359302293877201,0.04644140765357601,0,300.0,300.5,0.6143572621035058,0.12003983032149858,nan,1.0,3.75,2,97.63046264648438
drone,forward,4,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,1.4515265434021083,0.38580239267615596,0.007597137774275519,0,300.0,300.5,0.7278797996661102,0.03797933939808665,nan,1.0,5.0,4,97.78162384033203
drone,forward,5,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,1.346895803881931,0.5390495392414825,0.005222446773340581,0,300.0,300.5,0.656093489148581,0.09419087339909749,nan,1.0,5.0,3,96.38473176956177
drone,forward,6,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,2.4225759029911247,0.33186818949962715,0.022713302676082445,0,300.0,300.5,0.7028380634390651,0.06718468174129671,nan,1.0,4.5,2,96.5937430858612
drone,forward,7,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,0.04706072437213517,0.30853889331075773,0.0028242005035257786,0,300.0,300.5,0.6393989983305509,0.12477849777637735,nan,1.0,4.0,1,95.91864776611328
drone,greedy_forward,0,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,0.10207606450626726,0.6384059649043166,0.006399623762742961,0,300.0,300.5,0.672787979966611,2.8420958448985814,nan,1.0,5.0,4,137.12397599220276
drone,greedy_forward,1,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,1.1834521562915354,0.2895993300992562,0.003940641179258159,0,300.0,300.5,0.654424040066778,4.137489277361333,nan,1.0,5.0,3,135.91986393928528
drone,greedy_forward,2,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,0.03309458962804456,0.5356653905784677,0.010932353164655064,0,300.0,300.5,0.666110183639399,3.4603574046035925,nan,1.0,4.5,2,143.77322125434875
drone,greedy_forward,3,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,4.203660713655024,0.348451709158213,0.02060165233717914,0,300.0,300.5,0.5809682804674458,4.219366546096368,nan,1.0,5.0,5,133.57734990119934
drone,greedy_forward,4,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,1.4454082972666968,0.34130288921335794,0.009267766105328812,0,300.0,300.5,0.7061769616026711,2.9379793393980864,nan,1.0,5.0,4,131.91436433792114
drone,greedy_forward,5,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,1.0510242279923794,0.9834095363330757,0.011253460254970189,0,300.0,300.5,0.657762938230384,2.3691908733990976,nan,1.0,5.0,3,135.47129130363464
drone,greedy_forward,6,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,2.3246326512798605,0.25041256994608463,0.00804714937700779,0,300.0,300.5,0.679465776293823,2.917184681741296,nan,1.0,5.0,4,132.99012422561646
drone,greedy_forward,7,mixed,300.0,1.0,0.5,1.0,90.0,30.0,0.01,0.0028264114279125683,0.019063341132889534,0.30564081849909297,0.0020544174369955745,0,300.0,300.5,0.6343906510851419,2.474778497776377,nan,1.0,7.0,3,132.05180716514587
drone,forward,0,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,0.2414962821618125,0.49729130092134005,0.0055750620430532975,0,300.0,300.5,0.679465776293823,0.04294172608513328,nan,1.0,10.0,4,98.11969590187073
drone,forward,1,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,2.554915211963057,0.6767023668779668,0.0074506066902986995,0,300.0,300.5,0.669449081803005,0.13748927736133323,nan,1.0,7.5,4,97.58945083618164
drone,forward,2,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,0.8019204162880065,0.8735080705478081,0.013464748284388255,0,300.0,300.5,0.6894824707846411,0.08660833192903966,nan,1.0,5.5,4,100.25885200500488
drone,forward,3,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,16.335546850528367,1.3918643935779802,0.023108395819585556,0,300.0,300.5,0.6010016694490818,0.12003983032149858,nan,1.0,5.0,3,98.9696877002716
drone,forward,4,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,6.459285441460728,0.6898922121624355,0.03585567633429677,0,300.0,300.5,0.7445742904841403,0.03797933939808665,nan,1.0,5.0,4,97.6533420085907
drone,forward,5,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,6.506691104579406,1.0327869221288433,0.005904194097846543,0,300.0,300.5,0.669449081803005,0.09419087339909749,nan,1.0,5.0,4,96.96125841140747
drone,forward,6,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,8.56940974240893,1.749514936167873,0.020271962385354163,0,300.0,300.5,0.667779632721202,0.06718468174129671,nan,1.0,4.5,2,97.08394932746887
drone,forward,7,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,0.4821123171129715,0.32501789886021054,0.0010767147844382003,0,300.0,300.5,0.6494156928213689,0.12477849777637735,nan,1.0,5.0,3,95.9731969833374
drone,greedy_forward,0,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,0.21968032430830506,0.723841927252229,0.005278089295782547,0,300.0,300.5,0.6861435726210351,2.742941726085133,nan,1.0,5.0,4,138.3193497657776
drone,greedy_forward,1,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,2.7499710319659543,0.6695677921303372,0.00949024244299401,0,300.0,300.5,0.6360601001669449,4.536606265234826,nan,1.0,5.0,3,135.25094056129456
drone,greedy_forward,3,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,16.306101434824207,1.025836820657526,0.021595963574410855,0,300.0,300.5,0.5926544240400667,3.520039830321499,nan,1.0,5.0,4,133.8721535205841
drone,greedy_forward,2,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,0.48762918836782415,0.8174198074202397,0.00565748763516165,0,300.0,300.5,0.66110183639399,2.7116083319290394,nan,1.0,4.5,2,140.51766705513
drone,greedy_forward,4,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,6.281116173481112,0.789993111588675,0.021941323988962657,0,300.0,300.5,0.7278797996661102,3.137979339398086,nan,1.0,5.0,3,134.2021667957306
drone,greedy_forward,5,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,6.535924691467145,0.9545565966807643,0.02804535344582331,0,300.0,300.5,0.66110183639399,2.2941908733990974,nan,1.0,5.0,4,135.4339280128479
drone,greedy_forward,6,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,8.371856334062358,1.8354993360328653,0.008640770291666317,0,300.0,300.5,0.6494156928213689,2.717184681741297,nan,1.0,5.0,4,135.35689496994019
drone,greedy_forward,7,mixed,300.0,1.0,2.0,1.0,90.0,30.0,0.04,0.0028264114279125683,0.4513110726260847,0.2953382736909096,0.00256510223414508,0,300.0,300.5,0.6227045075125208,2.224778497776377,nan,1.0,5.0,3,133.45639777183533
drone,forward,0,mixed,300.0,1.0,1.0,1.0,70.0,30.0,0.02,0.0028264114279125683,0.44707283314942914,0.09948796185215385,0.01998016867047068,0,300.0,300.5,0.5893155258764607,0.04294172608513328,nan,1.0,10.0,4,97.88848733901978
drone,forward,1,mixed,300.0,1.0,1.0,1.0,70.0,30.0,0.02,0.0028264114279125683,1.1576298350803624,0.6420394730151318,0.00865116249799552,0,300.0,300.5,0.3772954924874791,0.13748927736133323,nan,1.0,5.0,3,99.13698053359985
drone,forward,3,mixed,300.0,1.0,1.0,1.0,70.0,30.0,0.02,0.0028264114279125683,7.2267880879129605,0.8479066570419935,0.010887874376377213,0,300.0,300.5,0.4307178631051753,0.12003983032149858,nan,1.0,2.5,2,99.09205913543701
drone,forward,2,mixed,300.0,1.0,1.0,1.0,70.0,30.0,0.02,0.0028264114279125683,0.27967349834503763,0.4448203371498476,0.0066209836994748075,0,300.0,300.5,0.5425709515859767,0.08660833192903966,nan,1.0,5.75,4,109.16440439224243
drone,forward,4,mixed,300.0,1.0,1.0,1.0,70.0,30.0,0.02,0.0028264114279125683,3.0112968811695064,0.33507030143957806,0.02792779222458812,0,300.0,300.5,0.6327212020033389,0.03797933939808665,nan,1.0,5.0,3,97.79625844955444
drone,forward,5,mixed,300.0,1.0,1.0,1.0,70.0,30.0,0.02,0.0028264114279125683,3.1539816843740036,0.5832377892822624,0.018247209913085188,0,300.0,300.5,0.5492487479131887,0.09419087339909749,nan,1.0,9.75,2,99.07800221443176
